,Unnamed: 0,date,btc_price,eth_price,ltc_price,name,total,price,open,high,low,vol,change
971,971,2015-12-28,423.34,0.8563559999999999,3.48,,,,,,,,
972,972,2015-12-29,422.1,0.843835,3.47,,,,,,,,
973,973,2015-12-30,433.3,0.874258,3.51,,,,,,,,
974,974,2015-12-31,425.88,0.912098,3.46,,,,,,,,
975,975,2016-01-01,430.72,0.933712,3.48,,,,,,,,
976,976,2016-01-02,434.62,0.947401,3.52,,,,,,,,
977,977,2016-01-03,433.58,0.93843,3.5,,,,,,,,
978,978,2016-01-04,430.06,0.972045,3.48,,,,,,,,
979,979,2016-01-05,433.07,0.953147,3.49,,,,,,,,
980,980,2016-01-06,431.86,0.950028,3.47,,,,,,,,
981,981,2016-01-07,430.01,0.955801,3.45,,,,,,,,
982,982,2016-01-08,457.54,0.942752,3.6,,,,,,,,
983,983,2016-01-09,453.38,0.985501,3.57,,,,,,,,
984,984,2016-01-10,448.24,0.985557,3.56,,,,,,,,
985,985,2016-01-11,448.7,0.999216,3.53,,,,,,,,
986,986,2016-01-12,448.18,1.07,3.55,,,,,,,,
987,987,2016-01-13,434.67,1.14,3.49,,,,,,,,
988,988,2016-01-14,432.29,1.12,3.47,,,,,,,,
989,989,2016-01-15,430.25,1.18,3.46,,,,,,,,
990,990,2016-01-16,365.07,1.22,2.97,,,,,,,,
991,991,2016-01-17,387.15,1.22,3.09,,,,,,,,
992,992,2016-01-18,381.73,1.33,3.02,,,,,,,,
993,993,2016-01-19,387.03,1.42,3.05,,,,,,,,
994,994,2016-01-20,379.74,1.36,3.01,,,,,,,,
995,995,2016-01-21,419.63,1.53,3.38,,,,,,,,
996,996,2016-01-22,409.75,1.55,3.23,,,,,,,,
997,997,2016-01-23,382.43,1.5,3.08,,,,,,,,
998,998,2016-01-24,388.1,1.9,3.11,,,,,,,,
999,999,2016-01-25,402.32,2.15,3.19,,,,,,,,
1000,1000,2016-01-26,392.0,2.53,3.13,,,,,,,,
1001,1001,2016-01-27,392.44,2.25,3.16,,,,,,,,
1002,1002,2016-01-28,395.15,2.41,3.29,,,,,,,,
1003,1003,2016-01-29,380.11,2.54,3.14,,,,,,,,
1004,1004,2016-01-30,378.87,2.51,3.12,,,,,,,,
1005,1005,2016-01-31,378.29,2.44,3.1,,,,,,,,
1006,1006,2016-02-01,369.35,2.32,3.07,,,,,,,,
1007,1007,2016-02-02,372.92,2.22,3.09,,,,,,,,
1008,1008,2016-02-03,374.65,2.43,3.09,,,,,,,,
1009,1009,2016-02-04,370.17,2.53,3.06,,,,,,,,
1010,1010,2016-02-05,388.9,2.57,3.17,,,,,,,,
1011,1011,2016-02-06,386.59,2.53,3.15,,,,,,,,
1012,1012,2016-02-07,376.51,2.54,3.11,,,,,,,,
1013,1013,2016-02-08,376.76,2.97,3.09,,,,,,,,
1014,1014,2016-02-09,373.42,3.17,3.08,,,,,,,,
1015,1015,2016-02-10,376.15,4.0,3.09,,,,,,,,
1016,1016,2016-02-11,382.11,4.5,3.11,,,,,,,,
1017,1017,2016-02-12,379.69,5.95,3.09,,,,,,,,
1018,1018,2016-02-13,384.64,5.69,3.12,,,,,,,,
1019,1019,2016-02-14,392.93,5.4,3.15,,,,,,,,
1020,1020,2016-02-15,407.57,5.33,3.23,,,,,,,,
1021,1021,2016-02-16,401.43,5.33,3.2,,,,,,,,
1022,1022,2016-02-17,407.66,4.29,3.23,,,,,,,,
1023,1023,2016-02-18,416.57,3.77,3.25,,,,,,,,
1024,1024,2016-02-19,422.73,4.38,3.26,,,,,,,,
1025,1025,2016-02-20,421.6,4.68,3.27,,,,,,,,
1026,1026,2016-02-21,437.77,4.36,3.46,,,,,,,,
1027,1027,2016-02-22,438.99,4.66,3.47,,,,,,,,
1028,1028,2016-02-23,438.25,5.68,3.49,,,,,,,,
1029,1029,2016-02-24,420.96,5.6,3.4,,,,,,,,
1030,1030,2016-02-25,425.04,6.19,3.39,,,,,,,,
1031,1031,2016-02-26,424.63,6.04,3.37,,,,,,,,
1032,1032,2016-02-27,432.84,5.96,3.43,,,,,,,,
1033,1033,2016-02-28,432.57,6.41,3.41,,,,,,,,
1034,1034,2016-02-29,433.44,6.46,3.44,,,,,,,,
1035,1035,2016-03-01,437.92,6.32,3.45,,,,,,,,
1036,1036,2016-03-02,435.13,7.63,3.43,,,,,,,,
1037,1037,2016-03-03,423.91,8.44,3.36,,,,,,,,
1038,1038,2016-03-04,421.84,9.24,3.32,,,,,,,,
1039,1039,2016-03-05,410.78,10.37,3.25,,,,,,,,
1040,1040,2016-03-06,400.52,11.2,3.19,,,,,,,,
1041,1041,2016-03-07,407.76,11.43,3.22,,,,,,,,
1042,1042,2016-03-08,414.46,9.58,3.27,,,,,,,,
1043,1043,2016-03-09,413.89,9.79,3.25,,,,,,,,
1044,1044,2016-03-10,414.74,11.88,3.28,,,,,,,,
1045,1045,2016-03-11,417.24,11.22,3.29,,,,,,,,
1046,1046,2016-03-12,421.61,11.13,3.39,,,,,,,,
1047,1047,2016-03-13,411.65,13.51,3.29,,,,,,,,
1048,1048,2016-03-14,414.2,14.51,3.31,,,,,,,,
1049,1049,2016-03-15,416.39,13.0,3.3,,,,,,,,
1050,1050,2016-03-16,416.89,13.02,3.31,,,,,,,,
1051,1051,2016-03-17,417.89,12.56,3.31,,,,,,,,
1052,1052,2016-03-18,420.55,11.11,3.31,,,,,,,,
1053,1053,2016-03-19,409.26,11.2,3.17,,,,,,,,
1054,1054,2016-03-20,410.4,10.52,3.18,,,,,,,,
1055,1055,2016-03-21,413.42,10.3,3.21,,,,,,,,
1056,1056,2016-03-22,413.13,11.88,3.2,,,,,,,,
1057,1057,2016-03-23,418.16,11.33,3.23,,,,,,,,
1058,1058,2016-03-24,418.42,12.44,3.25,,,,,,,,
1059,1059,2016-03-25,416.51,11.26,3.23,,,,,,,,
1060,1060,2016-03-26,417.37,10.77,3.23,,,,,,,,
1061,1061,2016-03-27,418.14,10.99,3.23,,,,,,,,
1062,1062,2016-03-28,426.55,10.43,3.3,,,,,,,,
1063,1063,2016-03-29,424.3,11.75,3.26,,,,,,,,
1064,1064,2016-03-30,416.83,11.61,3.23,,,,,,,,
1065,1065,2016-03-31,415.26,11.92,3.23,,,,,,,,
1066,1066,2016-04-01,416.76,11.4,3.25,,,,,,,,
1067,1067,2016-04-02,418.42,11.63,3.25,,,,,,,,
1068,1068,2016-04-03,421.17,11.63,3.26,,,,,,,,
1069,1069,2016-04-04,421.3,11.62,3.26,,,,,,,,
1070,1070,2016-04-05,421.02,11.21,3.25,,,,,,,,
1071,1071,2016-04-06,424.28,10.45,3.26,,,,,,,,
1072,1072,2016-04-07,423.62,10.7,3.26,,,,,,,,
1073,1073,2016-04-08,422.91,10.08,3.24,,,,,,,,
1074,1074,2016-04-09,420.81,9.69,3.22,,,,,,,,
1075,1075,2016-04-10,419.59,9.15,3.22,,,,,,,,
1076,1076,2016-04-11,421.87,8.94,3.23,,,,,,,,
1077,1077,2016-04-12,422.84,8.64,3.24,,,,,,,,
1078,1078,2016-04-13,425.63,7.44,3.26,,,,,,,,
1079,1079,2016-04-14,423.94,8.08,3.25,,,,,,,,
1080,1080,2016-04-15,424.43,8.39,3.24,,,,,,,,
1081,1081,2016-04-16,429.57,8.24,3.28,,,,,,,,
1082,1082,2016-04-17,430.64,8.62,3.28,,,,,,,,
1083,1083,2016-04-18,427.61,9.33,3.26,,,,,,,,
1084,1084,2016-04-19,428.7,9.08,3.25,,,,,,,,
1085,1085,2016-04-20,435.32,8.69,3.29,,,,,,,,
1086,1086,2016-04-21,441.42,8.45,3.28,,,,,,,,
1087,1087,2016-04-22,449.69,8.15,3.35,,,,,,,,
1088,1088,2016-04-23,445.86,7.79,3.32,,,,,,,,
1089,1089,2016-04-24,450.56,8.29,3.35,,,,,,,,
1090,1090,2016-04-25,459.12,8.01,3.62,,,,,,,,
1091,1091,2016-04-26,461.65,7.53,3.8,,,,,,,,
1092,1092,2016-04-27,466.26,7.39,4.05,,,,,,,,
1093,1093,2016-04-28,445.04,7.74,3.88,,,,,,,,
1094,1094,2016-04-29,449.41,7.21,3.79,,,,,,,,
1095,1095,2016-04-30,455.18,7.45,3.81,,,,,,,,
1096,1096,2016-05-01,448.48,8.78,3.66,,,,,,,,
1097,1097,2016-05-02,451.93,8.89,3.71,,,,,,,,
1098,1098,2016-05-03,444.73,10.17,3.68,,,,,,,,
1099,1099,2016-05-04,450.18,9.38,3.74,,,,,,,,
1100,1100,2016-05-05,446.71,9.4,3.74,,,,,,,,
1101,1101,2016-05-06,447.94,9.81,3.72,,,,,,,,
1102,1102,2016-05-07,459.64,9.32,3.82,,,,,,,,
1103,1103,2016-05-08,458.43,9.37,3.94,,,,,,,,
1104,1104,2016-05-09,458.21,9.49,3.94,,,,,,,,
1105,1105,2016-05-10,460.52,9.28,4.06,,,,,,,,
1106,1106,2016-05-11,450.86,9.43,3.82,,,,,,,,
1107,1107,2016-05-12,452.45,10.0,3.88,,,,,,,,
1108,1108,2016-05-13,454.85,10.06,3.86,,,,,,,,
1109,1109,2016-05-14,455.82,10.51,3.93,,,,,,,,
1110,1110,2016-05-15,455.76,10.24,4.01,,,,,,,,
1111,1111,2016-05-16,457.59,9.97,4.06,,,,,,,,
1112,1112,2016-05-17,454.01,11.19,4.0,,,,,,,,
1113,1113,2016-05-18,453.69,12.18,3.98,,,,,,,,
1114,1114,2016-05-19,454.52,13.54,4.0,,,,,,,,
1115,1115,2016-05-20,437.79,14.85,3.82,,,,,,,,
1116,1116,2016-05-21,442.97,13.69,3.88,,,,,,,,
1117,1117,2016-05-22,443.22,14.04,3.96,,,,,,,,
1118,1118,2016-05-23,439.35,14.28,3.92,,,,,,,,
1119,1119,2016-05-24,444.29,13.31,3.96,,,,,,,,
1120,1120,2016-05-25,446.06,12.79,3.95,,,,,,,,
1121,1121,2016-05-26,449.67,12.52,4.05,,,,,,,,
1122,1122,2016-05-27,453.52,12.39,4.09,,,,,,,,
1123,1123,2016-05-28,473.03,11.33,4.51,,,,,,,,
1124,1124,2016-05-29,527.48,12.11,4.69,,,,,,,,
1125,1125,2016-05-30,528.47,12.33,4.63,,,,,,,,
1126,1126,2016-05-31,534.19,12.74,4.69,,,,,,,,
1127,1127,2016-06-01,531.11,14.11,4.65,,,,,,,,
1128,1128,2016-06-02,536.51,13.99,4.74,,,,,,,,
1129,1129,2016-06-03,537.68,13.74,4.72,,,,,,,,
1130,1130,2016-06-04,569.71,13.86,4.86,,,,,,,,
1131,1131,2016-06-05,573.31,13.76,4.8,,,,,,,,
1132,1132,2016-06-06,574.6,14.0,4.81,,,,,,,,
1133,1133,2016-06-07,585.45,13.95,4.95,,,,,,,,
1134,1134,2016-06-08,577.17,14.51,4.77,,,,,,,,
1135,1135,2016-06-09,582.2,14.43,4.78,,,,,,,,
1136,1136,2016-06-10,575.84,14.38,4.75,,,,,,,,
1137,1137,2016-06-11,578.67,13.91,4.88,,,,,,,,
1138,1138,2016-06-12,609.68,14.19,5.07,,,,,,,,
1139,1139,2016-06-13,671.65,15.77,5.41,,,,,,,,
1140,1140,2016-06-14,704.5,17.61,5.31,,,,,,,,
1141,1141,2016-06-15,685.68,18.91,5.22,,,,,,,,
1142,1142,2016-06-16,696.52,18.36,5.25,,,,,,,,
1143,1143,2016-06-17,768.49,20.65,5.67,,,,,,,,
1144,1144,2016-06-18,748.76,15.38,5.6,,,,,,,,
1145,1145,2016-06-19,756.69,11.17,5.56,,,,,,,,
1146,1146,2016-06-20,763.93,12.24,5.63,,,,,,,,
1147,1147,2016-06-21,735.88,11.82,5.27,,,,,,,,
1148,1148,2016-06-22,665.91,13.2,4.83,,,,,,,,
1149,1149,2016-06-23,597.44,13.22,3.92,,,,,,,,
1150,1150,2016-06-24,625.58,13.68,3.85,,,,,,,,
1151,1151,2016-06-25,665.28,14.3,4.27,,,,,,,,
1152,1152,2016-06-26,665.93,14.26,4.24,,,,,,,,
1153,1153,2016-06-27,629.35,13.81,4.05,,,,,,,,
1154,1154,2016-06-28,658.1,13.93,4.14,,,,,,,,
1155,1155,2016-06-29,644.12,12.17,4.1,,,,,,,,
1156,1156,2016-06-30,640.59,12.6,4.08,,,,,,,,
1157,1157,2016-07-01,672.51,12.44,4.19,,,,,,,,
1158,1158,2016-07-02,676.73,12.22,4.28,,,,,,,,
1159,1159,2016-07-03,704.97,12.12,4.66,,,,,,,,
1160,1160,2016-07-04,658.8,11.7,4.27,,,,,,,,
1161,1161,2016-07-05,683.21,11.46,4.56,,,,,,,,
1162,1162,2016-07-06,670.42,10.58,4.46,,,,,,,,
1163,1163,2016-07-07,678.09,10.54,4.5,,,,,,,,
1164,1164,2016-07-08,640.69,10.12,4.12,,,,,,,,
1165,1165,2016-07-09,666.38,11.42,4.24,,,,,,,,
1166,1166,2016-07-10,650.6,10.96,4.12,,,,,,,,
1167,1167,2016-07-11,648.48,10.94,4.12,,,,,,,,
1168,1168,2016-07-12,648.28,10.45,4.09,,,,,,,,
1169,1169,2016-07-13,664.8,10.51,4.16,,,,,,,,
1170,1170,2016-07-14,652.92,10.6,4.14,,,,,,,,
1171,1171,2016-07-15,659.17,11.5,4.15,,,,,,,,
1172,1172,2016-07-16,663.78,11.92,4.15,,,,,,,,
1173,1173,2016-07-17,661.99,11.62,4.14,,,,,,,,
1174,1174,2016-07-18,679.81,11.17,4.2,,,,,,,,
1175,1175,2016-07-19,672.74,11.05,4.15,,,,,,,,
1176,1176,2016-07-20,672.81,11.59,4.15,,,,,,,,
1177,1177,2016-07-21,665.23,12.46,4.13,,,,,,,,
1178,1178,2016-07-22,664.92,12.66,4.13,,,,,,,,
1179,1179,2016-07-23,650.73,14.67,4.04,,,,,,,,
1180,1180,2016-07-24,655.41,14.3,4.06,,,,,,,,
1181,1181,2016-07-25,661.26,12.74,4.07,,,,,,,,
1182,1182,2016-07-26,654.23,13.82,4.04,,,,,,,,
1183,1183,2016-07-27,651.63,12.05,3.96,,,,,,,,
1184,1184,2016-07-28,654.49,12.98,3.97,,,,,,,,
1185,1185,2016-07-29,655.11,12.84,3.97,,,,,,,,
1186,1186,2016-07-30,657.01,12.8,4.08,,,,,,,,
1187,1187,2016-07-31,655.1,12.44,4.08,,,,,,,,
1188,1188,2016-08-01,624.6,11.89,4.06,,,,,,,,
1189,1189,2016-08-02,606.4,10.95,3.87,,,,,,,,
1190,1190,2016-08-03,548.66,8.88,3.64,,,,,,,,
1191,1191,2016-08-04,566.33,10.31,3.71,,,,,,,,
1192,1192,2016-08-05,578.28,11.02,3.74,,,,,,,,
1193,1193,2016-08-06,575.03,10.92,3.72,,,,,,,,
1194,1194,2016-08-07,587.77,10.86,3.76,,,,,,,,
1195,1195,2016-08-08,592.74,10.91,3.77,,,,,,,,
1196,1196,2016-08-09,591.04,11.27,3.78,,,,,,,,
1197,1197,2016-08-10,587.65,12.23,3.76,,,,,,,,
1198,1198,2016-08-11,592.12,12.14,3.72,,,,,,,,
1199,1199,2016-08-12,588.8,11.69,3.74,,,,,,,,
1200,1200,2016-08-13,587.36,11.77,3.71,,,,,,,,
1201,1201,2016-08-14,585.59,11.58,3.72,,,,,,,,
1202,1202,2016-08-15,570.49,11.2,3.65,,,,,,,,
1203,1203,2016-08-16,567.24,11.23,3.59,,,,,,,,
1204,1204,2016-08-17,577.76,11.13,3.65,,,,,,,,
1205,1205,2016-08-18,573.71,10.75,3.6,,,,,,,,
1206,1206,2016-08-19,574.34,10.75,3.61,,,,,,,,
1207,1207,2016-08-20,576.08,10.75,3.61,,,,,,,,
1208,1208,2016-08-21,581.94,11.25,3.62,,,,,,,,
1209,1209,2016-08-22,581.31,11.19,3.62,,,,,,,,
1210,1210,2016-08-23,586.77,11.14,3.66,,,,,,,,
1211,1211,2016-08-24,583.41,11.02,3.93,,,,,,,,
1212,1212,2016-08-25,580.18,11.03,3.86,,,,,,,,
1213,1213,2016-08-26,577.75,11.35,3.8,,,,,,,,
1214,1214,2016-08-27,579.45,11.29,3.82,,,,,,,,
1215,1215,2016-08-28,569.83,11.15,3.74,,,,,,,,
1216,1216,2016-08-29,574.07,10.92,3.74,,,,,,,,
1217,1217,2016-08-30,574.11,10.99,3.77,,,,,,,,
1218,1218,2016-08-31,577.59,11.24,3.81,,,,,,,,
1219,1219,2016-09-01,575.55,11.67,3.8,,,,,,,,
1220,1220,2016-09-02,572.41,11.96,3.84,,,,,,,,
1221,1221,2016-09-03,575.55,12.11,3.83,,,,,,,,
1222,1222,2016-09-04,598.59,11.75,3.89,,,,,,,,
1223,1223,2016-09-05,608.99,11.68,4.02,,,,,,,,
1224,1224,2016-09-06,606.51,11.73,3.98,,,,,,,,
1225,1225,2016-09-07,610.57,11.69,3.99,,,,,,,,
1226,1226,2016-09-08,614.63,11.55,3.97,,,,,,,,
1227,1227,2016-09-09,626.35,11.41,3.98,,,,,,,,
1228,1228,2016-09-10,622.93,11.66,3.97,,,,,,,,
1229,1229,2016-09-11,623.42,12.21,3.97,,,,,,,,
1230,1230,2016-09-12,607.0,11.64,3.87,,,,,,,,
1231,1231,2016-09-13,608.02,11.89,3.83,,,,,,,,
1232,1232,2016-09-14,608.84,11.9,3.82,,,,,,,,
1233,1233,2016-09-15,610.59,11.94,3.83,,,,,,,,
1234,1234,2016-09-16,607.25,11.96,3.82,,,,,,,,
1235,1235,2016-09-17,607.22,12.56,3.8,,,,,,,,
1236,1236,2016-09-18,606.28,12.69,3.81,,,,,,,,
1237,1237,2016-09-19,609.87,12.44,4.04,,,,,,,,
1238,1238,2016-09-20,609.25,13.21,3.83,,,,,,,,
1239,1239,2016-09-21,603.59,14.43,3.87,,,,,,,,
1240,1240,2016-09-22,597.28,13.66,3.86,,,,,,,,
1241,1241,2016-09-23,596.2,13.21,3.77,,,,,,,,
1242,1242,2016-09-24,602.96,13.32,3.81,,,,,,,,
1243,1243,2016-09-25,602.75,12.85,3.8,,,,,,,,
1244,1244,2016-09-26,600.81,13.17,3.8,,,,,,,,
1245,1245,2016-09-27,608.02,12.86,3.86,,,,,,,,
1246,1246,2016-09-28,606.24,13.11,3.85,,,,,,,,
1247,1247,2016-09-29,605.02,13.28,3.84,,,,,,,,
1248,1248,2016-09-30,605.72,13.08,3.84,,,,,,,,
1249,1249,2016-10-01,609.93,13.2,3.85,,,,,,,,
1250,1250,2016-10-02,613.95,13.18,3.85,,,,,,,,
1251,1251,2016-10-03,610.97,13.2,3.85,,,,,,,,
1252,1252,2016-10-04,612.05,13.45,3.84,,,,,,,,
1253,1253,2016-10-05,610.22,13.28,3.83,,,,,,,,
1254,1254,2016-10-06,612.47,13.03,3.85,,,,,,,,
1255,1255,2016-10-07,612.61,12.85,3.84,,,,,,,,
1256,1256,2016-10-08,617.34,12.67,3.86,,,,,,,,
1257,1257,2016-10-09,619.17,12.22,3.84,,,,,,,,
1258,1258,2016-10-10,616.82,12.06,3.82,,,,,,,,
1259,1259,2016-10-11,619.24,11.76,3.8,,,,,,,,
1260,1260,2016-10-12,640.87,11.78,3.82,,,,,,,,
1261,1261,2016-10-13,636.03,11.91,3.75,,,,,,,,
1262,1262,2016-10-14,637.01,11.99,3.91,,,,,,,,
1263,1263,2016-10-15,640.31,11.94,3.9,,,,,,,,
1264,1264,2016-10-16,639.08,11.98,3.88,,,,,,,,
1265,1265,2016-10-17,641.82,11.96,3.89,,,,,,,,
1266,1266,2016-10-18,639.41,12.0,3.95,,,,,,,,
1267,1267,2016-10-19,638.13,12.59,3.85,,,,,,,,
1268,1268,2016-10-20,630.66,12.05,3.81,,,,,,,,
1269,1269,2016-10-21,630.83,12.13,3.79,,,,,,,,
1270,1270,2016-10-22,633.14,12.18,3.81,,,,,,,,
1271,1271,2016-10-23,657.62,12.13,3.89,,,,,,,,
1272,1272,2016-10-24,657.16,12.04,3.92,,,,,,,,
1273,1273,2016-10-25,654.0,11.97,3.87,,,,,,,,
1274,1274,2016-10-26,657.68,11.38,3.91,,,,,,,,
1275,1275,2016-10-27,678.21,11.53,3.96,,,,,,,,
1276,1276,2016-10-28,688.0,11.47,4.04,,,,,,,,
1277,1277,2016-10-29,690.29,11.1,3.98,,,,,,,,
1278,1278,2016-10-30,714.12,10.43,4.1,,,,,,,,
1279,1279,2016-10-31,702.64,11.23,4.04,,,,,,,,
1280,1280,2016-11-01,701.34,10.96,4.0,,,,,,,,
1281,1281,2016-11-02,730.07,10.77,4.09,,,,,,,,
1282,1282,2016-11-03,742.35,10.8,4.11,,,,,,,,
1283,1283,2016-11-04,689.12,10.82,3.86,,,,,,,,
1284,1284,2016-11-05,703.52,11.09,3.88,,,,,,,,
1285,1285,2016-11-06,703.81,10.99,3.86,,,,,,,,
1286,1286,2016-11-07,710.74,10.9,3.89,,,,,,,,
1287,1287,2016-11-08,703.09,10.85,3.84,,,,,,,,
1288,1288,2016-11-09,709.83,10.82,3.85,,,,,,,,
1289,1289,2016-11-10,722.84,10.67,3.86,,,,,,,,
1290,1290,2016-11-11,715.55,10.51,3.84,,,,,,,,
1291,1291,2016-11-12,716.75,10.29,3.81,,,,,,,,
1292,1292,2016-11-13,705.2,9.89,3.77,,,,,,,,
1293,1293,2016-11-14,702.0,10.1,3.88,,,,,,,,
1294,1294,2016-11-15,705.79,9.97,3.89,,,,,,,,
1295,1295,2016-11-16,711.17,10.22,3.9,,,,,,,,
1296,1296,2016-11-17,744.88,10.06,4.06,,,,,,,,
1297,1297,2016-11-18,740.71,9.99,3.96,,,,,,,,
1298,1298,2016-11-19,751.83,9.48,3.98,,,,,,,,
1299,1299,2016-11-20,751.88,9.66,3.97,,,,,,,,
1300,1300,2016-11-21,731.26,9.58,3.93,,,,,,,,
1301,1301,2016-11-22,739.64,9.63,3.95,,,,,,,,
1302,1302,2016-11-23,751.74,9.92,3.97,,,,,,,,
1303,1303,2016-11-24,744.62,9.85,3.93,,,,,,,,
1304,1304,2016-11-25,740.44,9.23,3.91,,,,,,,,
1305,1305,2016-11-26,741.51,9.42,3.92,,,,,,,,
1306,1306,2016-11-27,735.44,9.31,3.91,,,,,,,,
1307,1307,2016-11-28,732.48,9.0,3.9,,,,,,,,
1308,1308,2016-11-29,736.33,8.73,3.89,,,,,,,,
1309,1309,2016-11-30,736.28,8.16,3.89,,,,,,,,
1310,1310,2016-12-01,746.05,8.6,3.91,,,,,,,,
1311,1311,2016-12-02,757.54,8.46,3.92,,,,,,,,
1312,1312,2016-12-03,778.25,7.77,3.95,,,,,,,,
1313,1313,2016-12-04,771.64,7.9,3.93,,,,,,,,
1314,1314,2016-12-05,773.39,7.41,3.88,,,,,,,,
1315,1315,2016-12-06,758.72,6.8,3.49,,,,,,,,
1316,1316,2016-12-07,764.21,7.89,3.54,,,,,,,,
1317,1317,2016-12-08,768.08,8.38,3.6,,,,,,,,
1318,1318,2016-12-09,769.94,8.17,3.69,,,,,,,,
1319,1319,2016-12-10,773.02,8.44,3.69,,,,,,,,
1320,1320,2016-12-11,774.75,8.13,3.69,,,,,,,,
1321,1321,2016-12-12,770.04,8.19,3.64,,,,,,,,
1322,1322,2016-12-13,780.65,8.52,3.67,,,,,,,,
1323,1323,2016-12-14,780.0,8.45,3.66,,,,,,,,
1324,1324,2016-12-15,780.07,8.24,3.61,,,,,,,,
1325,1325,2016-12-16,778.96,7.86,3.63,,,,,,,,
1326,1326,2016-12-17,785.17,7.86,3.63,,,,,,,,
1327,1327,2016-12-18,791.01,7.86,3.7,,,,,,,,
1328,1328,2016-12-19,790.69,7.87,3.68,,,,,,,,
1329,1329,2016-12-20,792.25,7.63,3.66,,,,,,,,
1330,1330,2016-12-21,800.64,7.66,3.66,,,,,,,,
1331,1331,2016-12-22,834.18,7.9,3.67,,,,,,,,
1332,1332,2016-12-23,864.89,7.58,3.72,,,,,,,,
1333,1333,2016-12-24,922.18,7.15,4.65,,,,,,,,
1334,1334,2016-12-25,899.65,7.26,4.56,,,,,,,,
1335,1335,2016-12-26,896.9,7.13,4.35,,,,,,,,
1336,1336,2016-12-27,908.35,7.28,4.37,,,,,,,,
1337,1337,2016-12-28,934.83,7.15,4.49,,,,,,,,
1338,1338,2016-12-29,975.13,7.54,4.58,,,,,,,,
1339,1339,2016-12-30,972.53,8.29,4.56,,,,,,,,
1340,1340,2016-12-31,960.63,8.15,4.39,,,,,,,,
1341,1341,2017-01-01,963.66,7.98,4.33,,,,,,,,
1342,1342,2017-01-02,998.62,8.17,4.52,,,,,,,,
1343,1343,2017-01-03,1021.6,8.37,4.66,,,,,,,,
1344,1344,2017-01-04,1044.4,9.71,4.63,,,,,,,,
1345,1345,2017-01-05,1156.73,11.29,4.91,,,,,,,,
1346,1346,2017-01-06,1014.24,10.29,4.3,,,,,,,,
1347,1347,2017-01-07,903.49,10.24,3.86,,,,,,,,
1348,1348,2017-01-08,908.17,9.87,3.96,,,,,,,,
1349,1349,2017-01-09,913.24,10.31,4.0,,,,,,,,
1350,1350,2017-01-10,902.44,10.37,4.3,,,,,,,,
1351,1351,2017-01-11,908.12,10.54,4.6,,,,,,,,
1352,1352,2017-01-12,775.18,9.72,3.84,,,,,,,,
1353,1353,2017-01-13,803.74,9.83,3.95,,,,,,,,
1354,1354,2017-01-14,825.14,9.79,3.89,,,,,,,,
1355,1355,2017-01-15,818.14,9.83,3.89,,,,,,,,
1356,1356,2017-01-16,821.78,9.88,3.92,,,,,,,,
1357,1357,2017-01-17,830.95,9.64,3.91,,,,,,,,
1358,1358,2017-01-18,909.37,10.3,3.94,,,,,,,,
1359,1359,2017-01-19,888.34,10.24,3.84,,,,,,,,
1360,1360,2017-01-20,898.17,10.39,3.86,,,,,,,,
1361,1361,2017-01-21,895.55,10.6,3.89,,,,,,,,
1362,1362,2017-01-22,922.21,10.91,3.9,,,,,,,,
1363,1363,2017-01-23,925.5,10.71,3.86,,,,,,,,
1364,1364,2017-01-24,910.68,10.73,3.84,,,,,,,,
1365,1365,2017-01-25,891.92,10.62,3.79,,,,,,,,
1366,1366,2017-01-26,902.39,10.57,3.71,,,,,,,,
1367,1367,2017-01-27,918.36,10.58,3.84,,,,,,,,
1368,1368,2017-01-28,919.81,10.54,3.85,,,,,,,,
1369,1369,2017-01-29,922.07,10.56,3.85,,,,,,,,
1370,1370,2017-01-30,920.15,10.49,3.86,,,,,,,,
1371,1371,2017-01-31,920.96,10.56,4.02,,,,,,,,
1372,1372,2017-02-01,970.94,10.74,4.08,,,,,,,,
1373,1373,2017-02-02,990.0,10.74,4.08,,,,,,,,
1374,1374,2017-02-03,1011.46,10.81,4.08,,,,,,,,
1375,1375,2017-02-04,1031.33,11.13,4.08,,,,,,,,
1376,1376,2017-02-05,1043.52,11.44,4.07,,,,,,,,
1377,1377,2017-02-06,1028.4,11.35,4.06,,,,,,,,
1378,1378,2017-02-07,1040.14,11.43,4.05,,,,,,,,
1379,1379,2017-02-08,1062.32,11.54,4.05,,,,,,,,
1380,1380,2017-02-09,1064.7,11.44,4.03,,,,,,,,
1381,1381,2017-02-10,995.63,11.04,3.8,,,,,,,,
1382,1382,2017-02-11,988.9,11.29,3.78,,,,,,,,
1383,1383,2017-02-12,1003.52,11.35,3.8,,,,,,,,
1384,1384,2017-02-13,998.88,11.38,3.77,,,,,,,,
1385,1385,2017-02-14,991.74,11.29,3.72,,,,,,,,
1386,1386,2017-02-15,1006.21,13.04,3.77,,,,,,,,
1387,1387,2017-02-16,1007.65,12.92,3.8,,,,,,,,
1388,1388,2017-02-17,1026.12,12.9,3.78,,,,,,,,
1389,1389,2017-02-18,1049.21,12.71,3.83,,,,,,,,
1390,1390,2017-02-19,1054.76,12.82,3.79,,,,,,,,
1391,1391,2017-02-20,1048.69,12.77,3.77,,,,,,,,
1392,1392,2017-02-21,1079.28,12.34,3.76,,,,,,,,
1393,1393,2017-02-22,1114.8,12.69,3.79,,,,,,,,
