date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
5/1/13,108659660.3,52443,1542820000,139,0,3575,36.80599998
5/2/13,96958519,55169,1292190000,116.38,0,3425,54.40791613
5/3/13,84459697.32,55636,1180070000,106.25,0,3650,48.52677208
5/4/13,41545844.53,48595,1089890000,98.1,0,3900,43.41969441
5/5/13,56205929.55,49907,1254760000,112.9,0,3875,38.40895622
5/6/13,78921300.62,52523,1289470000,115.98,0,4250,51.88924363
5/7/13,102307623.1,55899,1248470000,112.25,0,4150,43.22493927
5/8/13,76523058.23,47555,1219450000,109.6,0,4125,49.5171688
5/9/13,65430830.1,66750,1259980000,113.2,0,4100,68.83358453
5/10/13,79216458.34,68957,1255970000,112.8,0,4250,61.03773973
5/11/13,71755641.74,71712,1311050000,117.7,0,4475,64.7144603
5/12/13,55128766.46,67439,1288630000,115.64,0,4375,57.98717092
5/13/13,65533931.58,60443,1279980000,114.82,0,4375,58.6645122
5/14/13,79193467.36,65458,1315720000,117.98,0,3850,56.3462306
5/15/13,73852227.13,65045,1242760000,111.4,0,3575,48.99999252
5/16/13,71605810.52,61462,1274620000,114.22,0,3650,58.40010175
5/17/13,77916539.13,60388,1319590000,118.21,0,4050,88.12669735
5/18/13,73842241.14,48290,1379140000,123.5,0,3425,37.08573213
5/19/13,54051749.66,50416,1376370000,123.21,0,4150,44.69975431
5/20/13,53907227.72,49435,1368910000,122.5,0,3375,48.79896181
5/21/13,72897395.71,53176,1363940000,122.02,0,3550,45.73742117
5/22/13,81312151.27,52952,1374130000,122.89,0,4150,50.66091818
5/23/13,75067901.78,55582,1384780000,123.8,0,4075,53.95741269
5/24/13,85631206.71,56521,1413300000,126.3,0,4125,43.30824227
5/25/13,97944506.67,54128,1489950000,133.1,0,4225,55.02510239
5/26/13,47608887.33,40435,1478030000,131.99,0,4100,31.46608906
5/27/13,63370027.11,52244,1495520000,133.5,0,4500,47.29502624
5/28/13,88677940.21,55119,1454310000,129.77,0,3850,54.58621312
5/29/13,87817483.31,54862,1446190000,129,0,4275,52.00668912
5/30/13,71751533.9,57928,1483180000,132.25,0,4375,47.80279122
5/31/13,84137422.57,56274,1445050000,128.8,0,4500,47.48303138
6/1/13,57393275.71,52487,1445800000,128.81,0,5050,39.68031578
6/2/13,48943212.37,50171,1451930000,129.3,0,5100,49.71934703
6/3/13,74752207.05,52867,1376180000,122.5,0,5300,45.44642277
6/4/13,75782042.88,59408,1357020000,120.74,0,5150,64.11903339
6/5/13,75897109.51,55162,1365110000,121.4,0,4900,60.92765768
6/6/13,84057331.21,55800,1371300000,121.9,0,4550,42.94448631
6/7/13,77218643.24,54517,1338880000,118.97,0,4100,40.76889109
6/8/13,39000432.34,45646,1249630000,111,0,4025,44.05412068
6/9/13,67382202.69,46443,1215130000,107.89,0,4275,38.59999691
6/10/13,47427824.09,43927,1131570000,100.44,0,4550,34.07402103
6/11/13,55910459.97,49796,1198640000,106.35,0,4475,47.35571901
6/12/13,58102012.44,45093,1229000000,109,0,4875,41.80132413
6/13/13,55310830.52,44612,1227030000,108.78,0,4850,39.61784095
6/14/13,73432833.04,47915,1173060000,103.95,0,4200,37.94265331
6/15/13,44710829.83,40041,1128950000,100,0,4525,36.50098688
6/16/13,43401248.01,40072,1127120000,99.8,0,4525,29.21024324
6/17/13,52096313.97,43885,1128720000,99.9,0,3875,35.6994354
6/18/13,59990408.26,47281,1152250000,101.95,0,3625,36.92675947
6/19/13,59871658.67,45754,1210260000,107.05,0,3100,35.49768977
6/20/13,70777252.12,51920,1224210000,108.25,0,3775,66.63940675
6/21/13,78192714.25,49830,1259000000,111.29,0,4250,50.88258598
6/22/13,44194463.66,44645,1239210000,109.5,0,4600,49.4188564
6/23/13,33785354.5,37641,1224980000,108.2,0,4125,36.92735886
6/24/13,55297292.95,42878,1222030000,107.9,0,3550,38.58707721
6/25/13,71810617.21,45161,1156610000,102.09,0,3825,36.088719
6/26/13,59575508.98,45351,1171050000,103.33,0,4700,38.72340514
6/27/13,54399647.48,46332,1179110000,104,0,4150,32.65156561
6/28/13,56222596.35,48777,1153880000,101.74,0,4275,47.75314975
6/29/13,51465756.02,37949,1074010000,94.66,0,3950,25.1261887
6/30/13,35102076.65,32088,1078260000,95,0,3950,30.26636173
7/1/13,69693364.02,36031,1107130000,97.51,0,3950,22.29746409
7/2/13,66987913.39,40821,1000070000,88.05,0,3825,35.68964129
7/3/13,66147577,35507,1027160000,90.41,0,4625,29.48523635
7/4/13,69718355.24,35434,896693000,78.89,0,4050,22.16351472
7/5/13,72605725,36450,909526000,79.99,0,4475,33.4891456
7/6/13,46067871.5,35431,779255000,68.5,0,4750,30.92358948
7/7/13,45065104.14,29566,782352000,68.75,0,4850,17.77253004
7/8/13,52820328.09,36817,870912000,76.5,0,4550,31.4434201
7/9/13,79071191.59,41049,865585000,76,0,4825,35.04585076
7/10/13,87506401.73,39922,874138000,76.72,0,4400,26.81968763
7/11/13,82079602.8,41158,1003090000,88,0,4775,34.60590643
7/12/13,92748745.58,48827,1014640000,88.98,0,4000,30.88380562
7/13/13,80625345.79,39681,1072140000,93.99,0,3800,34.09145753
7/14/13,59303891.46,33651,1126260000,98.7,0,4100,22.1297315
7/15/13,53011951.36,36473,1068520000,93.61,0,4325,23.2125662
7/16/13,87183920.38,39230,1129260000,98.89,0,4100,34.64459148
7/17/13,98355720.72,40548,1104760000,96.71,0,4250,34.35175156
7/18/13,91390708.14,41363,1125660000,98.5,0,4325,27.48021325
7/19/13,71516701.81,37055,1029670000,90.07,0,4225,32.10967148
7/20/13,47272636.85,33811,1052140000,92,0,4675,22.96289992
7/21/13,38996481.41,35263,1027640000,89.82,0,4850,24.64534852
7/22/13,76097239.72,38203,1053000000,92,0,4400,22.77125664
7/23/13,87407488.55,39152,1048820000,91.6,0,3575,31.28714746
7/24/13,73335601.26,40214,1094490000,95.56,0,3925,33.70948583
7/25/13,69612917.48,42235,1082800000,94.5,0,3425,34.44198333
7/26/13,77430090.8,39901,1111160000,96.95,0,4375,22.03109172
7/27/13,46317375.09,36626,1100900000,96.02,0,4200,31.41478594
7/28/13,46260094.59,33147,1082750000,94.4,0,4425,20.28278282
7/29/13,73084052.62,44648,1131340000,98.6,0,4350,32.816041
7/30/13,93788562.55,39903,1164940000,101.49,0,4625,35.33521807
7/31/13,95006028.71,51580,1239630000,107.95,0,4800,45.75584981
8/1/13,111688211,48467,1220190000,106.21,0,4850,32.62343537
8/2/13,89328838.56,50759,1205070000,104.86,0,4600,39.86644539
8/3/13,69416173.38,46711,1201490000,104.5,0,4250,26.82670848
8/4/13,50902787.49,46054,1207100000,104.95,0,4400,33.64238002
8/5/13,78367886.92,47983,1209520000,105.12,0,4875,26.92411131
8/6/13,75090130.01,52043,1228440000,106.72,0,4600,40.48977578
8/7/13,78682324.89,56974,1229100000,106.75,0,4575,30.50863112
8/8/13,76623671.08,56992,1229100000,106.75,0,5000,49.88366029
8/9/13,60415115.99,52486,1187920000,103.07,0,5150,44.97811212
8/10/13,50118600.31,52316,1185310000,102.8,0,4925,30.09904246
8/11/13,41627440.54,39459,1188150000,103,0,5350,32.89432334
8/12/13,73357810.42,47995,1211790000,105,0,5850,25.2498706
8/13/13,126851543.2,51711,1235340000,106.99,0,4700,29.03962614
8/14/13,145433012.6,51140,1265450000,109.56,0,3950,43.68051202
8/15/13,96013849.73,59689,1300660000,112.56,0,4250,64.33394174
8/16/13,111881819.6,68632,1271470000,110,0,4225,45.1878648
8/17/13,102312328,55848,1260350000,108.99,0,4550,28.10946064
8/18/13,85606845.21,55561,1304320000,112.75,0,5000,46.4707411
8/19/13,113913897.1,70647,1312160000,113.38,0,4500,38.02368753
8/20/13,102914644.3,64526,1377730000,119,0,4450,45.04735972
8/21/13,151306158.5,63259,1403890000,121.21,0,5100,34.16427786
8/22/13,95899883.72,63946,1428700000,123.3,0,5275,37.27870579
8/23/13,91981179.27,57493,1414290000,122,0,5350,34.30541551
8/24/13,67674866.93,51291,1374420000,118.51,0,4550,28.25622737
8/25/13,62957896.97,44977,1387640000,119.6,0,3675,30.69672002
8/26/13,73281129.12,54694,1417200000,122.11,0,4200,39.9253731
8/27/13,97871863.42,60616,1394010000,120.07,0,4150,39.9551381
8/28/13,94526049.92,63043,1468960000,126.48,0,4250,259.9757436
8/29/13,80774949.38,62066,1424680000,122.62,0,5050,28.62638351
8/30/13,90460071.95,61509,1422120000,122.35,0,4750,43.30919043
8/31/13,88483024.41,50294,1547640000,133.09,0,5500,31.7263961
9/1/13,75934733.59,44861,1572230000,135.14,0,5475,25.05146361
9/2/13,82816880.38,50603,1613600000,138.63,0,5700,47.06920633
9/3/13,107252387.7,50369,1579180000,135.61,0,4650,30.7920692
9/4/13,103131375.7,51090,1590550000,136.53,0,4300,24.93143079
9/5/13,98751528.46,61496,1477250000,126.76,0,4350,34.27211578
9/6/13,83087243.88,62282,1474670000,126.49,0,4725,32.63392986
9/7/13,71429708.13,52520,1386610000,118.89,0,3800,26.90479469
9/8/13,46446990.48,46494,1448180000,124.13,0,3800,25.31622568
9/9/13,61606469.08,55922,1422180000,121.86,0,4900,29.57194144
9/10/13,69657544.81,54066,1485960000,127.27,0,4800,27.20827314
9/11/13,73440074.96,49343,1470450000,125.89,0,5125,23.02719024
9/12/13,81036811.74,51395,1583960000,135.55,0,5075,29.12791881
9/13/13,84430699.06,45362,1552880000,132.83,0,5125,21.41425676
9/14/13,70585375.28,46737,1579050000,135.01,0,5575,21.86850927
9/15/13,46869000.88,48661,1514140000,129.4,0,4450,25.09068677
9/16/13,72162996.92,49431,1531820000,130.86,0,4050,30.18928293
9/17/13,81266517.92,67604,1540880000,131.59,0,4400,95.5580382
9/18/13,87417893.39,63322,1542870000,131.71,0,4000,309.869558
9/19/13,95378140.4,58698,1539430000,131.37,0,4725,99.36871364
9/20/13,94490543.63,59238,1520470000,129.7,0,5000,36.0643538
9/21/13,59900516.49,53331,1488870000,126.95,0,4725,26.89067229
9/22/13,52472584.2,51409,1500260000,127.87,0,5050,26.74028812
9/23/13,101206222.5,61049,1513940000,128.98,0,5500,36.59674869
9/24/13,126300589,64682,1480210000,126.05,0,5050,32.47423176
9/25/13,92049080.26,56132,1496510000,127.38,0,5275,29.89207668
9/26/13,77626745.19,52345,1506920000,128.21,0,4175,27.27674821
9/27/13,87227196.98,50622,1516020000,128.94,0,4450,83.26532184
9/28/13,72473415,44892,1573400000,133.77,0,4400,27.8548681
9/29/13,68245694.66,41536,1587290000,134.9,0,4325,19.56024562
9/30/13,94891407.05,43296,1614350000,137.15,0,3875,26.87542642
10/1/13,130630074.9,53695,1562270000,132.68,0,4800,35.42343641
10/2/13,144166179.2,63779,1555470000,132.05,0,4650,45.5006027
10/3/13,102417440.7,59453,1348700000,114.45,0,5025,31.1382287
10/4/13,90942717.22,53844,1454900000,123.41,0,4450,32.64055375
10/5/13,62196201.64,47090,1517020000,128.63,0,5275,26.74333909
10/6/13,48143514.27,43632,1514540000,128.36,0,4975,21.38243077
10/7/13,75120805.76,42892,1527760000,129.43,0,3750,33.20804707
10/8/13,83596850.76,44543,1496500000,126.74,0,4000,16.77562844
10/9/13,97078909.39,48428,1486510000,125.85,0,4550,26.54051455
10/10/13,90517433.84,57252,1544020000,130.67,0,4900,28.58793526
10/11/13,93067118.47,52270,1545600000,130.75,0,4425,27.71234198
10/12/13,82340531.12,49270,1547970000,130.9,0,4900,32.20259509
10/13/13,77397514.24,52011,1599430000,135.19,0,5950,31.62979861
10/14/13,118819651.4,55826,1648470000,139.27,0,6175,25.13719125
10/15/13,102136504.9,55534,1667100000,140.77,0,6450,46.01328054
10/16/13,146692100.5,53616,1725840000,145.65,0,5400,37.72362124
10/17/13,112925001,44086,1688200000,142.41,0,4350,38.86465884
10/18/13,117831560.8,60291,1735750000,146.37,0,4550,45.64097245
10/19/13,154307006.2,54878,1849630000,155.91,0,5425,36.07952437
10/20/13,110368242.5,48096,2037440000,171.66,0,5350,27.16583212
10/21/13,168356594.2,59490,2075580000,174.8,0,5000,38.18320492
10/22/13,196484552.7,64935,2169750000,182.65,0,6300,41.2506362
10/23/13,189683195.9,54171,2298160000,193.36,0,5250,36.46873666
10/24/13,217632176.6,63551,2548230000,214.3,0,5200,49.27202604
10/25/13,551065143.3,58679,2351780000,197.69,0,5975,46.20242853
10/26/13,117725783.3,49112,2231070000,187.45,0,4975,53.37810672
10/27/13,77653444.98,43222,2102730000,176.6,0,4450,57.37419461
10/28/13,114480005.1,49527,2337100000,196.21,0,4400,30.67098406
10/29/13,316382521.7,50288,2365840000,198.55,0,3875,34.47844986
10/30/13,136561706.3,48438,2436240000,204.39,0,4900,30.20298347
10/31/13,120094417.9,57810,2382870000,199.83,0,5300,30.01030099
11/1/13,118920387.2,45917,2432470000,203.9,0,4800,34.53785281
11/2/13,99429297.63,40700,2456330000,205.81,0,5475,23.7007604
11/3/13,93752997.47,35999,2459520000,205.99,0,5000,25.64583581
11/4/13,162975426.5,42372,2564070000,214.66,0,4725,67.6652894
11/5/13,217554436.6,51627,2738980000,229.21,0,4325,46.92507741
11/6/13,196137190.5,54832,2926100000,244.78,0,4150,117.9982255
11/7/13,256944784.5,58843,3129190000,261.68,0,3700,139.7965961
11/8/13,291810840.2,59709,3562790000,297.85,0,3350,123.0755116
11/9/13,281123834.3,56560,4051120000,338.58,0,3525,56.25290425
11/10/13,229390590.4,57517,4174930000,348.82,0,4300,45.70551043
11/11/13,187310600.5,54660,3896130000,325.41,0,4775,62.08179237
11/12/13,307389490.3,58032,4109060000,343.06,0,4750,22.5282256
11/13/13,341836859.6,60786,4325400000,360.97,0,4525,21.52152945
11/14/13,427911302,73364,4871600000,406.41,0,4425,24.63508894
11/15/13,885982350,61178,5029340000,419.41,0,3975,18.00392219
11/16/13,686903753.1,49605,5005530000,417.28,0,4875,15.05485078
11/17/13,433019531.3,48900,5291730000,440.96,0,4925,15.45568133
11/18/13,804514500.6,75799,5961500000,496.58,0,4025,26.41407843
11/19/13,1556664925,92422,8559550000,712.76,0,3875,31.93759606
11/20/13,857574047.9,76163,6943300000,577.98,0,4050,24.68355579
11/21/13,1179601719,73554,7142030000,594.32,0,3775,27.43937783
11/22/13,1781030048,74265,8703970000,724.07,0,4125,22.9362431
11/23/13,1111881304,75912,9279850000,771.7,0,4250,21.9836546
11/24/13,1091187923,60158,9570990000,795.63,0,4325,17.35049784
11/25/13,1013135759,69339,9302270000,773.02,0,4225,18.80179217
11/26/13,2996910290,83985,9699360000,805.73,0,4150,25.39879114
11/27/13,3084391274,91222,11124900000,923.85,0,4125,29.19003834
11/28/13,3247059238,102420,12087000000,1003.38,0,4575,32.05497938
11/29/13,2682090737,89181,12557100000,1042.01,0,4625,25.70233917
11/30/13,2087876277,78048,13614700000,1129.37,0,3975,21.28080832
12/1/13,1562113464,69542,13614300000,1128.92,0,5000,18.40424631
12/2/13,1288228132,74390,11478300000,951.42,0,4075,19.80758844
12/3/13,1211739191,76946,12628300000,1046.4,0,4825,21.26095339
12/4/13,1392176670,78176,13010000000,1077.58,0,4250,20.81424327
12/5/13,1652815124,87783,13922300000,1152.73,0,4525,23.47744562
12/6/13,1125753376,69387,12593900000,1042.38,0,5000,18.47145997
12/7/13,1866970773,72618,10096600000,835.32,0,4850,38.91473896
12/8/13,914077158.6,48186,8431860000,697.31,0,4675,11.99139562
12/9/13,923436856.4,59913,9602480000,793.8,0,4700,13.42369633
12/10/13,740814137.2,67144,10798200000,892.32,0,5000,19.90798381
12/11/13,1038141641,67952,11973700000,989.07,0,4075,17.70167652
12/12/13,699234120,60084,10690600000,882.78,0,4025,14.94880582
12/13/13,844489327,59134,10599700000,874.98,0,4150,14.97650797
12/14/13,569069265.3,55718,10904900000,899.85,0,5100,12.8834059
12/15/13,373451143,51152,10611600000,875.29,0,4500,11.38158099
12/16/13,1539734080,65814,10676600000,880.33,0,4850,14.67872094
12/17/13,1207736824,69180,8570390000,706.37,0,4950,15.74729292
12/18/13,1321272935,81123,8232040000,678.2,0,5075,18.50497338
12/19/13,666703283.8,69391,6302970000,519.06,0,5575,15.87073277
12/20/13,682735746.2,69161,8433870000,694.22,0,4875,16.25276879
12/21/13,611354467.5,56116,7533740000,619.9,0,3925,14.05811592
12/22/13,483001935.5,51574,7315940000,601.78,0,4250,11.24091641
12/23/13,421961618.1,52016,7455670000,613.06,0,4000,11.64532734
12/24/13,478999004.7,58151,8179730000,672.36,0,4250,12.61901637
12/25/13,696278301.4,55814,8108930000,666.31,0,4150,12.43286359
12/26/13,378394250.9,49543,8326270000,683.94,0,4500,12.93953868
12/27/13,379675124.5,53872,9295570000,763.28,46862700,4375,12.44201179
12/28/13,490419104.5,47385,8990850000,737.98,32505800,4050,11.49560145
12/29/13,553673161.8,49881,8872600000,728.05,19011300,4050,13.47189495
12/30/13,554894562.9,56313,9037000000,741.35,20707700,4675,13.17966365
12/31/13,379199172.5,51224,9268240000,760.32,20897300,4300,11.24629303
1/1/14,375958724.4,40747,9203030000,754.97,22489400,4925,9.00630984
1/2/14,452048460.4,51262,9428180000,773.44,38489500,3600,12.93974611
1/3/14,712007954.7,63406,9786680000,802.85,37810100,4225,14.4504349
1/4/14,465706392.2,51518,10035600000,823.27,38005000,3450,12.09017205
1/5/14,733188278.7,57249,10465700000,858.55,72898500,4650,13.61809361
1/6/14,832779115.4,67748,11410400000,936.05,85565700,4425,29.82023843
1/7/14,724470917.5,61942,11571400000,946.49,81311700,4675,15.21717994
1/8/14,731010469,61835,9734800000,795.99,74175600,4900,14.20804275
1/9/14,402795203.4,59205,10295100000,841.47,59998600,4750,13.06460228
1/10/14,466173815.7,55439,10363300000,846.69,31876800,4875,12.73628226
1/11/14,315912670.2,56268,10619900000,867.32,44754200,5275,12.3801392
1/12/14,309862629.4,49454,11264800000,919.6,39623500,4825,11.7404285
1/13/14,401197207.4,54042,10541500000,860.19,45580900,4925,12.28556988
1/14/14,475727993.8,53683,10336500000,843.17,20829800,3700,12.19648116
1/15/14,542431522.5,62702,10216700000,833.12,28107200,4325,19.97965844
1/16/14,453198918.4,55861,10553800000,860.29,19149300,4975,13.36155107
1/17/14,319206184.3,59125,10241200000,834.49,39031700,3775,14.6468525
1/18/14,263893777.6,53571,10018200000,816.07,18052700,4300,12.94063759
1/19/14,397886282.6,47811,10311500000,839.66,24365700,4475,11.80457955
1/20/14,622955973,60194,10704800000,871.39,27652700,4600,14.0453292
1/21/14,476000862.8,72129,10687700000,869.65,18997300,4250,16.38900355
1/22/14,374287456.1,65759,10661400000,867.21,18453700,4775,14.11464982
1/23/14,410942541,63657,10398000000,845.46,15607100,4550,16.96521877
1/24/14,548453196.6,66325,10118400000,822.43,34912000,4825,15.75402838
1/25/14,368650948.6,54717,9799920000,796.24,24303900,3925,12.2226694
1/26/14,285892526.5,52364,10510400000,853.68,32224300,3950,11.48134112
1/27/14,676192231.2,61494,10894400000,884.6,49233600,4100,13.14408526
1/28/14,488868390.1,66442,9535950000,774.02,44875500,4050,14.01059215
1/29/14,351252667.2,60311,9981850000,809.96,17984400,3925,13.45821084
1/30/14,426666455.6,61438,10182900000,826.02,29918200,4100,13.64895666
1/31/14,323360866.5,60530,10092900000,818.43,17107900,4650,13.62773726
2/1/14,346013412.4,55923,10222300000,828.61,19668700,4875,12.66526224
2/2/14,362556866.6,50507,10279200000,832.9,11300900,4450,10.01752128
2/3/14,393485631.7,59483,10174100000,824.08,13940100,4800,12.73745768
2/4/14,575180685.1,65207,10174000000,823.77,16609700,4200,13.5184934
2/5/14,470785174.8,67942,10254100000,829.96,22395100,4325,13.83310049
2/6/14,545604603.5,68961,10079900000,815.59,50108700,4100,15.0306946
2/7/14,617314580.7,72480,9683190000,783.2,113643000,4100,15.46350605
2/8/14,389785675.4,64133,8651930000,699.57,38742600,4450,12.4508776
2/9/14,334035669.1,58815,8307340000,671.46,39311400,3700,11.06891301
2/10/14,423928455.4,67677,8431680000,681.32,112758000,3875,13.14691692
2/11/14,479785834.3,63135,8461320000,683.5,72745200,4100,12.25564069
2/12/14,407075920.2,61830,8326420000,672.38,25367600,4275,16.09964453
2/13/14,362391377.7,67712,8065550000,651.08,38588100,4400,13.92974014
2/14/14,432467918.5,76652,7449940000,601.17,102506000,4925,17.08877572
2/15/14,614395103.4,63082,8193290000,660.9,26709200,4450,13.55332947
2/16/14,324995755.5,55282,8077340000,651.3,40061700,4825,10.86050675
2/17/14,352416431.4,58987,7620580000,614.23,31948400,4050,12.97488797
2/18/14,279578023.7,67993,7783430000,627.16,20015100,4225,24.1472286
2/19/14,254070437,68833,7771210000,625.97,13897800,4875,14.27430015
2/20/14,290820129.4,69889,7738580000,623.09,46905000,4300,14.61140653
2/21/14,298743677.3,71561,6918730000,556.88,47308100,4075,14.28540775
2/22/14,198063533.4,59013,7136600000,574.24,31254000,4200,12.36647684
2/23/14,197934954.9,56825,7539890000,606.47,31434400,4275,11.5012592
2/24/14,416349909.5,72124,7537080000,606.04,57893900,4775,15.00062666
2/25/14,542504770.6,83134,6721330000,540.24,126314000,4325,18.34736976
2/26/14,338243784.1,70965,6683680000,537.04,64642700,4500,14.44027559
2/27/14,337630906.4,71926,7241560000,581.65,25540800,4625,14.63635972
2/28/14,308546812.8,70105,7219990000,579.7,28076100,4575,14.76963454
3/1/14,406622010.9,64171,6851590000,549.92,18668100,3750,14.7138223
3/2/14,255203135.2,57433,7069290000,567.23,7950760,3575,10.8429653
3/3/14,502327839.1,76002,7013060000,562.56,96056900,3550,15.61461601
3/4/14,661326758.2,84086,8332950000,668.24,55344600,3700,17.82849746
3/5/14,418232767.8,74559,8310510000,666.24,22461900,3925,14.83087007
3/6/14,372608272.7,70320,8291650000,664.52,16068100,4000,14.61806192
3/7/14,1521655525,71552,8291900000,664.31,34150800,4300,13.69186829
3/8/14,1039167399,67603,7862010000,629.66,18654200,4225,12.30227201
3/9/14,353356284.6,61785,7697910000,616.31,15396500,4100,12.12311576
3/10/14,1034397148,67293,7950820000,636.33,20639800,4100,15.54795989
3/11/14,644292571.9,76119,7848450000,627.95,11732500,4200,14.57329441
3/12/14,611686897.5,74884,7900600000,631.91,18621200,4250,17.1788394
3/13/14,494634955.6,76577,7924860000,633.62,11634900,4400,15.14492322
3/14/14,405763868.3,69358,7983980000,638.14,11913800,3350,13.91428291
3/15/14,300236801.9,62736,7876360000,629.37,4342080,4250,11.14630455
3/16/14,264234009.7,59467,7968200000,636.5,5277290,4050,10.60438815
3/17/14,310581462.1,66398,7901040000,630.92,14648200,4400,14.80993392
3/18/14,1434450579,54570,7789810000,621.84,24011500,3550,10.1442067
3/19/14,777145501.8,68703,7692450000,613.9,14228900,3875,12.57069435
3/20/14,416763326.7,72448,7642910000,609.75,20572900,4375,13.92831277
3/21/14,326368642.7,73558,7376710000,588.29,38414100,4350,14.86472467
3/22/14,239492407.4,68382,7164770000,571.18,17360700,4400,17.75926479
3/23/14,168234229.5,56486,7099230000,565.76,9288400,5350,11.16626473
3/24/14,336590680.2,68700,7061380000,562.51,22706900,4900,12.54475378
3/25/14,287451481.9,72117,7346810000,585.03,14020100,3575,14.36124533
3/26/14,262716381.8,69685,7329720000,583.48,16401100,4225,15.62848547
3/27/14,412867632.7,69860,7291520000,580.26,62225400,4000,13.56087839
3/28/14,368846760,69173,5997850000,477.14,58828300,4650,12.767581
3/29/14,199974832.6,53846,6308890000,501.71,11147100,4175,9.85227847
3/30/14,258391235.8,55643,6193560000,492.37,42958300,3825,10.75929001
3/31/14,323759814.3,64786,5816910000,462.3,28254000,4225,12.36229014
4/1/14,297781026.6,62692,5752280000,457,35685800,4400,12.2123983
4/2/14,333911465,67547,6032970000,479.14,49647600,4850,13.42332706
4/3/14,295841048.5,65925,5497550000,436.44,40765500,5050,13.03164543
4/4/14,245197080.5,67062,5615980000,445.66,22925500,5000,14.0191932
4/5/14,272040905.7,57099,5630890000,446.68,13404500,4450,11.60986386
4/6/14,170707382.1,48704,5843670000,463.4,10241400,3450,9.84415154
4/7/14,193482703.6,62774,5821160000,461.47,15616600,3775,13.81118106
4/8/14,177242376.4,68833,5648000000,447.61,10921600,3750,14.76637153
4/9/14,218010231.6,64555,5719730000,453.18,13204400,3725,13.42250642
4/10/14,325985943.6,67181,5583670000,442.26,55868300,4250,21.01807392
4/11/14,281035015.4,68456,4593400000,363.71,62562800,3925,14.7979968
4/12/14,169548100,50108,5317310000,420.89,19226500,3950,9.51902101
4/13/14,147204312.6,49638,5326230000,421.46,22493500,5000,9.4623028
4/14/14,223188926.3,66848,5244350000,414.83,50730200,4625,15.20910851
4/15/14,277297901.1,73071,5797070000,458.37,49561000,4650,16.26960212
4/16/14,403050621.2,68424,6606460000,522.18,56480100,3850,14.7029191
4/17/14,397410459.1,65777,6695650000,529.07,34025500,4400,14.96413901
4/18/14,324836989,56907,6276700000,495.8,19042400,3875,12.22375652
4/19/14,248536915.4,55652,6073340000,479.58,19588200,3925,12.96836491
4/20/14,190596531.6,49236,6356070000,501.75,12103100,4275,10.830172
4/21/14,339583907.5,60352,6307460000,497.74,15171400,4525,13.09900625
4/22/14,365549702.9,72777,6280640000,495.45,11670900,3875,14.32268499
4/23/14,333133627.8,72210,6192560000,488.36,9814530,4225,14.30181519
4/24/14,228806654,72584,6225860000,490.82,13009400,3725,14.98849578
4/25/14,252141218.8,74038,6345230000,500.09,46856500,4150,13.81153254
4/26/14,154516227.6,53500,5860330000,461.7,12214600,4325,9.59981721
4/27/14,116409338.1,52175,5805530000,457.24,10949500,4375,11.59080091
4/28/14,209530042.7,63632,5470650000,430.72,23876600,4025,12.47855034
4/29/14,214417063.1,64941,5590030000,439.98,16401400,4000,12.76976638
4/30/14,193305592.5,63093,5679680000,446.89,15244900,3800,12.19043169
5/1/14,192307115.1,59248,5690670000,447.63,12871800,4000,11.52604616
5/2/14,250289930.5,61290,5816390000,457.36,10394200,4225,11.85861524
5/3/14,241407078.2,55608,5716960000,449.4,9849640,3600,10.83551018
5/4/14,183104572.4,50453,5580030000,438.52,5621260,3850,9.82022025
5/5/14,241325068.2,65494,5534140000,434.78,10004800,3150,12.97070526
5/6/14,273442607.7,76078,5517460000,433.36,12507300,4775,14.96668586
5/7/14,317307299.6,69353,5468310000,429.34,18332200,3900,13.4069598
5/8/14,546044969.2,69428,5588990000,438.68,9446580,4075,13.74177753
5/9/14,563828255,66333,5609930000,440.18,10347900,4075,15.68761804
5/10/14,294403487.7,58170,5742830000,450.46,6682600,4325,10.38827803
5/11/14,202391878.9,53514,5789010000,453.92,12251700,4250,9.97526277
5/12/14,222398793,70472,5591520000,438.3,7383770,3825,12.69270545
5/13/14,283101177.6,69847,5634510000,441.53,7682670,4300,12.96985708
5/14/14,255190482.8,69552,5624310000,440.59,9472960,3650,12.10264809
5/15/14,325042473.4,72884,5671210000,444.14,7362980,4150,12.48583989
5/16/14,304155128.3,69004,5714640000,447.39,6475100,4700,12.01678574
5/17/14,203704297.1,54394,5725990000,448.12,2945790,4375,9.71980158
5/18/14,122837102.4,49422,5735400000,448.7,2857830,4150,8.70558876
5/19/14,206988268,60924,5703760000,446.08,6242620,4250,10.8997177
5/20/14,587420834.1,69956,5708560000,446.31,40327500,4450,12.7684754
5/21/14,370911049.1,71620,6215880000,485.8,14626000,4500,13.65267612
5/22/14,353612553.9,71593,6297990000,492.05,33086500,4275,12.47327407
5/23/14,606724011.7,72923,6731160000,525.72,34934700,3775,12.85154887
5/24/14,478682358.7,56687,6673600000,521.05,11499300,4175,11.90626576
5/25/14,406997138,54733,6729120000,525.23,47010300,3875,9.66849612
5/26/14,373093357.5,65263,7322870000,571.39,29959800,4100,12.17277033
5/27/14,502107561.4,69060,7468620000,582.59,38032000,3400,12.34084523
5/28/14,489045640.4,71994,7333770000,571.91,19289000,4450,13.55060879
