Date,Value
2015-08-05,52278304845.6
2015-08-04,52278304845.6
2015-08-03,52278304845.6
2015-08-02,52278304845.6
2015-08-01,52278304845.6
2015-07-31,52278304845.6
2015-07-30,52278304845.6
2015-07-29,52278304845.6
2015-07-28,52278304845.6
2015-07-27,52278304845.6
2015-07-26,52278304845.6
2015-07-25,52278304845.6
2015-07-24,51076366303.5
2015-07-23,51076366303.5
2015-07-22,51076366303.5
2015-07-21,51076366303.5
2015-07-20,51076366303.5
2015-07-19,51076366303.5
2015-07-18,51076366303.5
2015-07-17,51076366303.5
2015-07-16,51076366303.5
2015-07-15,51076366303.5
2015-07-14,51076366303.5
2015-07-13,51076366303.5
2015-07-12,51076366303.5
2015-07-11,49402014931.2
2015-07-10,49402014931.2
2015-07-09,49402014931.2
2015-07-08,49402014931.2
2015-07-07,49402014931.2
2015-07-06,49402014931.2
2015-07-05,49402014931.2
2015-07-04,49402014931.2
2015-07-03,49402014931.2
2015-07-02,49402014931.2
2015-07-01,49402014931.2
2015-06-30,49402014931.2
2015-06-29,49402014931.2
2015-06-28,49692386354.9
2015-06-27,49692386354.9
2015-06-26,49692386354.9
2015-06-25,49692386354.9
2015-06-24,49692386354.9
2015-06-23,49692386354.9
2015-06-22,49692386354.9
2015-06-21,49692386354.9
2015-06-20,49692386354.9
2015-06-19,49692386354.9
2015-06-18,49692386354.9
2015-06-17,49692386354.9
2015-06-16,49692386354.9
2015-06-15,49692386354.9
2015-06-14,49692386354.9
2015-06-13,47589591153.6
2015-06-12,47589591153.6
2015-06-11,47589591153.6
2015-06-10,47589591153.6
2015-06-09,47589591153.6
2015-06-08,47589591153.6
2015-06-07,47589591153.6
2015-06-06,47589591153.6
2015-06-05,47589591153.6
2015-06-04,47589591153.6
2015-06-03,47589591153.6
2015-06-02,47589591153.6
2015-06-01,48807487244.7
2015-05-31,48807487244.7
2015-05-30,48807487244.7
2015-05-29,48807487244.7
2015-05-28,48807487244.7
2015-05-27,48807487244.7
2015-05-26,48807487244.7
2015-05-25,48807487244.7
2015-05-24,48807487244.7
2015-05-23,48807487244.7
2015-05-22,48807487244.7
2015-05-21,48807487244.7
2015-05-20,48807487244.7
2015-05-19,48807487244.7
2015-05-18,48807487244.7
2015-05-17,48807487244.7
2015-05-16,47643398017.8
2015-05-15,47643398017.8
2015-05-14,47643398017.8
2015-05-13,47643398017.8
2015-05-12,47643398017.8
2015-05-11,47643398017.8
2015-05-10,47643398017.8
2015-05-09,47643398017.8
2015-05-08,47643398017.8
2015-05-07,47643398017.8
2015-05-06,47643398017.8
2015-05-05,47643398017.8
2015-05-04,47643398017.8
2015-05-03,47610564513.5
2015-05-02,47610564513.5
2015-05-01,47610564513.5
2015-04-30,47610564513.5
2015-04-29,47610564513.5
2015-04-28,47610564513.5
2015-04-27,47610564513.5
2015-04-26,47610564513.5
2015-04-25,47610564513.5
2015-04-24,47610564513.5
2015-04-23,47610564513.5
2015-04-22,47610564513.5
2015-04-21,47610564513.5
2015-04-20,49446390688.2
2015-04-19,49446390688.2
2015-04-18,49446390688.2
2015-04-17,49446390688.2
2015-04-16,49446390688.2
2015-04-15,49446390688.2
2015-04-14,49446390688.2
2015-04-13,49446390688.2
2015-04-12,49446390688.2
2015-04-11,49446390688.2
2015-04-10,49446390688.2
